"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,51.56173,,
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,51.71462,,
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,51.9296,,
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,52.22042,,
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,52.57456,,
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,52.9619,,
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,53.35328,,
"KOR","Korea","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,53.73873,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,48.47548,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,48.94073,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,49.36095,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,49.78049,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,50.17241,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,50.49726,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,50.7976,,
"SVK","Slovak Republic","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,50.96997,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,44.89227,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,44.96054,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,45.07413,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,45.19328,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,45.29853,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,45.38129,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,45.45288,,
"USA","United States","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,45.50779,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,45.53005,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,46.16558,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,46.69239,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,47.1315,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,47.46212,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,47.69305,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,47.84011,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,47.91239,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,39.3937,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,39.49195,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,39.58651,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,39.72274,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,39.84865,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,39.96664,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,40.07864,,
"IND","India","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,40.18644,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,41.26907,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,41.2338,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,41.21182,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,41.21361,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,41.22112,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,41.24019,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,41.27599,,
"IDN","Indonesia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,41.33166,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,46.35947,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,46.80656,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,47.16124,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,47.47875,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,47.7151,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,47.85378,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,47.87655,,
"LVA","Latvia","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,47.77656,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,39.87459,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,39.93798,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,39.97717,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,40.04475,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,40.08954,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,40.11123,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,40.10899,,
"ZAF","South Africa","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,40.08492,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,44.26572,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,44.40384,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,44.5188,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,44.62345,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,44.70394,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,44.76289,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,44.80359,,
"WLD","World","TT","All persons","D1TTR5T4","Age(-20 & +65) Dependency Ratio (All ages)","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,44.82861,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,9.614885,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,9.575659,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,9.557366,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,9.545123,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,9.54019,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,9.54331,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,9.565869,,
"CAN","Canada","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,9.613953,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,11.89798,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,12.3792,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,12.89291,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,13.38013,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,13.82974,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,14.24308,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,14.61655,,
"CZE","Czech Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,14.89734,,
"FRA","France","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,11.36742,,
"FRA","France","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,11.43279,,
"FRA","France","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,11.44787,,
"FRA","France","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,11.42881,,
"FRA","France","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,11.4121,,
"FRA","France","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,11.40441,,
"FRA","France","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,11.40417,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,13.57913,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,13.44831,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,13.31126,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,13.18937,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,13.10257,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,13.04288,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,13.00997,,
"DEU","Germany","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,13.02789,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,17.89959,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,18.39987,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,18.82358,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,19.18373,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,19.47721,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,19.73815,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,19.94254,,
"JPN","Japan","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,20.11484,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,15.59378,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,15.91088,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,16.15498,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,16.34594,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,16.50419,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,16.66306,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,16.87876,,
"KOR","Korea","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,17.17015,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,9.896322,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,10.23222,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,10.64039,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,11.05275,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,11.49482,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,11.94606,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,12.40395,,
"SVK","Slovak Republic","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,12.87556,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,7.66027,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,7.593719,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,7.551532,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,7.493768,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,7.461769,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,7.441852,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,7.440774,,
"USA","United States","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,7.488606,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,7.328587,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,7.443468,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,7.449507,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,7.5292,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,7.522572,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,7.460303,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,7.374333,,
"CHN","China (People's Republic of)","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,7.281718,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,2.554511,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,2.607737,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,2.64612,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,2.771394,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,2.881865,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,2.974594,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,3.048133,,
"IND","India","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,3.102419,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,3.390658,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,3.478973,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,3.543037,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,3.70171,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,3.829343,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,3.930451,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,4.012798,,
"IDN","Indonesia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,4.081202,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,6.788305,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,6.798647,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,6.756326,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,6.838118,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2057","2057","PC","Percentage","0","Units",,,6.884206,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2058","2058","PC","Percentage","0","Units",,,6.903286,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2059","2059","PC","Percentage","0","Units",,,6.907695,,
"LVA","Latvia","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2060","2060","PC","Percentage","0","Units",,,6.906106,,
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2053","2053","PC","Percentage","0","Units",,,2.161442,,
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2054","2054","PC","Percentage","0","Units",,,2.181445,,
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2055","2055","PC","Percentage","0","Units",,,2.191173,,
"ZAF","South Africa","TT","All persons","D1TTR5O4","Share (80+) in all ages population","VAR1","Baseline","2056","2056","PC","Percentage","0","Units",,,2.263317,,
